Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
105.5,10.5332,0,0,0.1,0,0,0.1
105.55,10.5382,0,0,0.1,0,0,0.1
105.6,10.5432,0,0,0.1,0,0,0.1
105.65,10.5482,0,0,0.1,0,0,0.1
105.7,10.5532,0,0,0.1,0,0,0.1
105.75,10.5582,0,0,0.1,0,0,0.1
105.8,10.5632,0,0,0.1,0,0,0.1
105.85,10.5682,0,0,0.1,0,0,0.1
105.9,10.5732,0,0,0.1,0,0,0.1
105.95,10.5782,0,0,0.1,0,0,0.1
106,10.5832,0,0,0.1,0,0,0.1
106.05,10.5882,0,0,0.1,0,0,0.1
106.1,10.5932,0,0,0.1,0,0,0.1
106.15,10.5982,0,0,0.1,0,0,0.1
106.2,10.6032,0,0,0.1,0,0,0.1
106.25,10.6082,0,0,0.1,0,0,0.1
106.3,10.6132,0,0,0.1,0,0,0.1
106.35,10.6182,0,0,0.1,0,0,0.1
106.4,10.6232,0,0,0.1,0,0,0.1
106.45,10.6282,0,0,0.1,0,0,0.1
106.5,10.6332,0,0,0.1,0,0,0.1
106.55,10.6382,0,0,0.1,0,0,0.1
106.6,10.6432,0,0,0.1,0,0,0.1
106.65,10.6482,0,0,0.1,0,0,0.1
106.7,10.6532,0,0,0.1,0,0,0.1
106.75,10.6582,0,0,0.1,0,0,0.1
106.8,10.6632,0,0,0.1,0,0,0.1
106.85,10.6682,0,0,0.1,0,0,0.1
106.9,10.6732,0,0,0.1,0,0,0.1
106.95,10.6782,0,0,0.1,0,0,0.1
107,10.6832,0,0,0.1,0,0,0.1
107.05,10.6882,0,0,0.1,0,0,0.1
107.1,10.6932,0,0,0.1,0,0,0.1
107.15,10.6982,0,0,0.1,0,0,0.1
107.2,10.7032,0,0,0.1,0,0,0.1
107.25,10.7082,0,0,0.1,0,0,0.1
107.3,10.7132,0,0,0.1,0,0,0.1
107.35,10.7182,0,0,0.1,0,0,0.1
107.4,10.7232,0,0,0.1,0,0,0.1
107.45,10.7282,0,0,0.1,0,0,0.1
107.5,10.7332,0,0,0.1,0,0,0.1
107.55,10.7382,0,0,0.1,0,0,0.1
107.6,10.7432,0,0,0.1,0,0,0.1
107.65,10.7482,0,0,0.1,0,0,0.1
107.7,10.7532,0,0,0.1,0,0,0.1
107.75,10.7582,0,0,0.1,0,0,0.1
107.8,10.7632,0,0,0.1,0,0,0.1
107.85,10.7682,0,0,0.1,0,0,0.1
107.9,10.7732,0,0,0.1,0,0,0.1
107.95,10.7782,0,0,0.1,0,0,0.1
108,10.7832,0,0,0.1,0,0,0.1
108.05,10.7882,0,0,0.1,0,0,0.1
108.1,10.7932,0,0,0.1,0,0,0.1
108.15,10.7982,0,0,0.1,0,0,0.1
108.2,10.8032,0,0,0.1,0,0,0.1
108.25,10.8082,0,0,0.1,0,0,0.1
108.3,10.8132,0,0,0.1,0,0,0.1
108.35,10.8182,0,0,0.1,0,0,0.1
108.4,10.8232,0,0,0.1,0,0,0.1
108.45,10.8282,0,0,0.1,0,0,0.1
108.5,10.8332,0,0,0.1,0,0,0.1
108.55,10.8382,0,0,0.1,0,0,0.1
108.6,10.8432,0,0,0.1,0,0,0.1
108.65,10.8482,0,0,0.1,0,0,0.1
108.7,10.8532,0,0,0.1,0,0,0.1
108.75,10.8582,0,0,0.1,0,0,0.1
108.8,10.8632,0,0,0.1,0,0,0.1
108.85,10.8682,0,0,0.1,0,0,0.1
108.9,10.8732,0,0,0.1,0,0,0.1
108.95,10.8782,0,0,0.1,0,0,0.1
109,10.8832,0,0,0.1,0,0,0.1
109.05,10.8882,0,0,0.1,0,0,0.1
109.1,10.8932,0,0,0.1,0,0,0.1
109.15,10.8982,0,0,0.1,0,0,0.1
109.2,10.9032,0,0,0.1,0,0,0.1
109.25,10.9082,0,0,0.1,0,0,0.1
109.3,10.9132,0,0,0.1,0,0,0.1
109.35,10.9182,0,0,0.1,0,0,0.1
109.4,10.9232,0,0,0.1,0,0,0.1
109.45,10.9282,0,0,0.1,0,0,0.1
109.5,10.9332,0,0,0.1,0,0,0.1
109.55,10.9382,0,0,0.1,0,0,0.1
109.6,10.9432,0,0,0.1,0,0,0.1
109.65,10.9482,0,0,0.1,0,0,0.1
109.7,10.9532,0,0,0.1,0,0,0.1
109.75,10.9582,0,0,0.1,0,0,0.1
109.8,10.9632,0,0,0.1,0,0,0.1
109.85,10.9682,0,0,0.1,0,0,0.1
109.9,10.9732,0,0,0.1,0,0,0.1
109.95,10.9782,0,0,0.1,0,0,0.1
110,10.9832,0,0,0.1,0,0,0.1
110.05,10.9882,0,0,0.1,0,0,0.1
110.1,10.9932,0,0,0.1,0,0,0.1
110.15,10.9982,0,0,0.1,0,0,0.1
110.2,11.0032,0,0,0.1,0,0,0.1
110.25,11.0082,0,0,0.1,0,0,0.1
110.3,11.0132,0,0,0.1,0,0,0.1
110.35,11.0182,0,0,0.1,0,0,0.1
110.4,11.0232,0,0,0.1,0,0,0.1
110.45,11.0282,0,0,0.1,0,0,0.1
110.5,11.0332,0,0,0.1,0,0,0.1
110.55,11.0382,0,0,0.1,0,0,0.1
110.6,11.0432,0,0,0.1,0,0,0.1
110.65,11.0482,0,0,0.1,0,0,0.1
110.7,11.0532,0,0,0.1,0,0,0.1
110.75,11.0582,0,0,0.1,0,0,0.1
110.8,11.0632,0,0,0.1,0,0,0.1
110.85,11.0682,0,0,0.1,0,0,0.1
110.9,11.0732,0,0,0.1,0,0,0.1
110.95,11.0782,0,0,0.1,0,0,0.1
111,11.0832,0,0,0.1,0,0,0.1
111.05,11.0882,0,0,0.1,0,0,0.1
111.1,11.0932,0,0,0.1,0,0,0.1
111.15,11.0982,0,0,0.1,0,0,0.1
111.2,11.1032,0,0,0.1,0,0,0.1
111.25,11.1082,0,0,0.1,0,0,0.1
111.3,11.1132,0,0,0.1,0,0,0.1
111.35,11.1182,0,0,0.1,0,0,0.1
111.4,11.1232,0,0,0.1,0,0,0.1
111.45,11.1282,0,0,0.1,0,0,0.1
111.5,11.1332,0,0,0.1,0,0,0.1
111.55,11.1382,0,0,0.1,0,0,0.1
111.6,11.1432,0,0,0.1,0,0,0.1
111.65,11.1482,0,0,0.1,0,0,0.1
111.7,11.1532,0,0,0.1,0,0,0.1
111.75,11.1582,0,0,0.1,0,0,0.1
111.8,11.1632,0,0,0.1,0,0,0.1
111.85,11.1682,0,0,0.1,0,0,0.1
111.9,11.1732,0,0,0.1,0,0,0.1
111.95,11.1782,0,0,0.1,0,0,0.1
112,11.1832,0,0,0.1,0,0,0.1
112.05,11.1882,0,0,0.1,0,0,0.1
112.1,11.1932,0,0,0.1,0,0,0.1
112.15,11.1982,0,0,0.1,0,0,0.1
112.2,11.2032,0,0,0.1,0,0,0.1
112.25,11.2082,0,0,0.1,0,0,0.1
112.3,11.2132,0,0,0.1,0,0,0.1
112.35,11.2182,0,0,0.1,0,0,0.1
112.4,11.2232,0,0,0.1,0,0,0.1
112.45,11.2282,0,0,0.1,0,0,0.1
112.5,11.2332,0,0,0.1,0,0,0.1
112.55,11.2382,0,0,0.1,0,0,0.1
112.6,11.2432,0,0,0.1,0,0,0.1
112.65,11.2482,0,0,0.1,0,0,0.1
112.7,11.2532,0,0,0.1,0,0,0.1
112.75,11.2582,0,0,0.1,0,0,0.1
112.8,11.2632,0,0,0.1,0,0,0.1
112.85,11.2682,0,0,0.1,0,0,0.1
112.9,11.2732,0,0,0.1,0,0,0.1
112.95,11.2782,0,0,0.1,0,0,0.1
113,11.2832,0,0,0.1,0,0,0.1
113.05,11.2882,0,0,0.1,0,0,0.1
113.1,11.2932,0,0,0.1,0,0,0.1
113.15,11.2982,0,0,0.1,0,0,0.1
113.2,11.3032,0,0,0.1,0,0,0.1
113.25,11.3082,0,0,0.1,0,0,0.1
113.3,11.3132,0,0,0.1,0,0,0.1
113.35,11.3182,0,0,0.1,0,0,0.1
113.4,11.3232,0,0,0.1,0,0,0.1
113.45,11.3282,0,0,0.1,0,0,0.1
113.5,11.3332,0,0,0.1,0,0,0.1
113.55,11.3382,0,0,0.1,0,0,0.1
113.6,11.3432,0,0,0.1,0,0,0.1
113.65,11.3482,0,0,0.1,0,0,0.1
113.7,11.3532,0,0,0.1,0,0,0.1
113.75,11.3582,0,0,0.1,0,0,0.1
113.8,11.3632,0,0,0.1,0,0,0.1
113.85,11.3682,0,0,0.1,0,0,0.1
113.9,11.3732,0,0,0.1,0,0,0.1
113.95,11.3782,0,0,0.1,0,0,0.1
114,11.3832,0,0,0.1,0,0,0.1
114.05,11.3882,0,0,0.1,0,0,0.1
114.1,11.3932,0,0,0.1,0,0,0.1
114.15,11.3982,0,0,0.1,0,0,0.1
114.2,11.4032,0,0,0.1,0,0,0.1
114.25,11.4082,0,0,0.1,0,0,0.1
114.3,11.4132,0,0,0.1,0,0,0.1
114.35,11.4182,0,0,0.1,0,0,0.1
114.4,11.4232,0,0,0.1,0,0,0.1
114.45,11.4282,0,0,0.1,0,0,0.1
114.5,11.4332,0,0,0.1,0,0,0.1
114.55,11.4382,0,0,0.1,0,0,0.1
114.6,11.4432,0,0,0.1,0,0,0.1
114.65,11.4482,0,0,0.1,0,0,0.1
114.7,11.4532,0,0,0.1,0,0,0.1
114.75,11.4582,0,0,0.1,0,0,0.1
114.8,11.4632,0,0,0.1,0,0,0.1
114.85,11.4682,0,0,0.1,0,0,0.1
114.9,11.4732,0,0,0.1,0,0,0.1
114.95,11.4782,0,0,0.1,0,0,0.1
115,11.4832,0,0,0.1,0,0,0.1
115.05,11.4882,0,0,0.1,0,0,0.1
115.1,11.4932,0,0,0.1,0,0,0.1
115.15,11.4982,0,0,0.1,0,0,0.1
115.2,11.5032,0,0,0.1,0,0,0.1
115.25,11.5082,0,0,0.1,0,0,0.1
115.3,11.5132,0,0,0.1,0,0,0.1
115.35,11.5182,0,0,0.1,0,0,0.1
115.4,11.5232,0,0,0.1,0,0,0.1
115.45,11.5282,0,0,0.1,0,0,0.1
115.5,11.5332,0,0,0.1,0,0,0.1
115.55,11.5382,0,0,0.1,0,0,0.1
115.6,11.5432,0,0,0.1,0,0,0.1
115.65,11.5482,0,0,0.1,0,0,0.1
115.7,11.5532,0,0,0.1,0,0,0.1
115.75,11.5582,0,0,0.1,0,0,0.1
115.8,11.5632,0,0,0.1,0,0,0.1
115.85,11.5682,0,0,0.1,0,0,0.1
115.9,11.5732,0,0,0.1,0,0,0.1
115.95,11.5782,0,0,0.1,0,0,0.1
116,11.5832,0,0,0.1,0,0,0.1
116.05,11.5882,0,0,0.1,0,0,0.1
116.1,11.5932,0,0,0.1,0,0,0.1
116.15,11.5982,0,0,0.1,0,0,0.1
116.2,11.6032,0,0,0.1,0,0,0.1
116.25,11.6082,0,0,0.1,0,0,0.1
116.3,11.6132,0,0,0.1,0,0,0.1
116.35,11.6182,0,0,0.1,0,0,0.1
116.4,11.6232,0,0,0.1,0,0,0.1
116.45,11.6282,0,0,0.1,0,0,0.1
116.5,11.6332,0,0,0.1,0,0,0.1
116.55,11.6382,0,0,0.1,0,0,0.1
116.6,11.6432,0,0,0.1,0,0,0.1
116.65,11.6482,0,0,0.1,0,0,0.1
116.7,11.6532,0,0,0.1,0,0,0.1
116.75,11.6582,0,0,0.1,0,0,0.1
116.8,11.6632,0,0,0.1,0,0,0.1
116.85,11.6682,0,0,0.1,0,0,0.1
116.9,11.6732,0,0,0.1,0,0,0.1
116.95,11.6782,0,0,0.1,0,0,0.1
117,11.6832,0,0,0.1,0,0,0.1
117.05,11.6882,0,0,0.1,0,0,0.1
117.1,11.6932,0,0,0.1,0,0,0.1
117.15,11.6982,0,0,0.1,0,0,0.1
117.2,11.7032,0,0,0.1,0,0,0.1
117.25,11.7082,0,0,0.1,0,0,0.1
117.3,11.7132,0,0,0.1,0,0,0.1
117.35,11.7182,0,0,0.1,0,0,0.1
117.4,11.7232,0,0,0.1,0,0,0.1
117.45,11.7282,0,0,0.1,0,0,0.1
117.5,11.7332,0,0,0.1,0,0,0.1
117.55,11.7382,0,0,0.1,0,0,0.1
117.6,11.7432,0,0,0.1,0,0,0.1
117.65,11.7482,0,0,0.1,0,0,0.1
117.7,11.7532,0,0,0.1,0,0,0.1
117.75,11.7582,0,0,0.1,0,0,0.1
117.8,11.7632,0,0,0.1,0,0,0.1
117.85,11.7682,0,0,0.1,0,0,0.1
117.9,11.7732,0,0,0.1,0,0,0.1
117.95,11.7782,0,0,0.1,0,0,0.1
118,11.7832,0,0,0.1,0,0,0.1
118.05,11.7882,0,0,0.1,0,0,0.1
118.1,11.7932,0,0,0.1,0,0,0.1
118.15,11.7982,0,0,0.1,0,0,0.1
118.2,11.8032,0,0,0.1,0,0,0.1
118.25,11.8082,0,0,0.1,0,0,0.1
118.3,11.8132,0,0,0.1,0,0,0.1
118.35,11.8182,0,0,0.1,0,0,0.1
118.4,11.8232,0,0,0.1,0,0,0.1
118.45,11.8282,0,0,0.1,0,0,0.1
118.5,11.8332,0,0,0.1,0,0,0.1
118.55,11.8382,0,0,0.1,0,0,0.1
118.6,11.8432,0,0,0.1,0,0,0.1
118.65,11.8482,0,0,0.1,0,0,0.1
118.7,11.8532,0,0,0.1,0,0,0.1
118.75,11.8582,0,0,0.1,0,0,0.1
118.8,11.8632,0,0,0.1,0,0,0.1
118.85,11.8682,0,0,0.1,0,0,0.1
118.9,11.8732,0,0,0.1,0,0,0.1
118.95,11.8782,0,0,0.1,0,0,0.1
119,11.8832,0,0,0.1,0,0,0.1
119.05,11.8882,0,0,0.1,0,0,0.1
119.1,11.8932,0,0,0.1,0,0,0.1
119.15,11.8982,0,0,0.1,0,0,0.1
119.2,11.9032,0,0,0.1,0,0,0.1
119.25,11.9082,0,0,0.1,0,0,0.1
119.3,11.9132,0,0,0.1,0,0,0.1
119.35,11.9182,0,0,0.1,0,0,0.1
119.4,11.9232,0,0,0.1,0,0,0.1
119.45,11.9282,0,0,0.1,0,0,0.1
119.5,11.9332,0,0,0.1,0,0,0.1
119.55,11.9382,0,0,0.1,0,0,0.1
119.6,11.9432,0,0,0.1,0,0,0.1
119.65,11.9482,0,0,0.1,0,0,0.1
119.7,11.9532,0,0,0.1,0,0,0.1
119.75,11.9582,0,0,0.1,0,0,0.1
119.8,11.9632,0,0,0.1,0,0,0.1
119.85,11.9682,0,0,0.1,0,0,0.1
119.9,11.9732,0,0,0.1,0,0,0.1
119.95,11.9782,0,0,0.1,0,0,0.1
120,11.9832,0,0,0.1,0,0,0.1
120.05,11.9882,0,0,0.1,0,0,0.1
120.1,11.9932,0,0,0.1,0,0,0.1
120.15,11.9982,0,0,0.1,0,0,0.1
120.2,12.0032,0,0,0.1,0,0,0.1
120.25,12.0082,0,0,0.1,0,0,0.1
120.3,12.0132,0,0,0.1,0,0,0.1
120.35,12.0182,0,0,0.1,0,0,0.1
120.4,12.0232,0,0,0.1,0,0,0.1
120.45,12.0282,0,0,0.1,0,0,0.1
120.5,12.0332,0,0,0.1,0,0,0.1
120.55,12.0382,0,0,0.1,0,0,0.1
120.6,12.0432,0,0,0.1,0,0,0.1
120.65,12.0482,0,0,0.1,0,0,0.1
120.7,12.0532,0,0,0.1,0,0,0.1
120.75,12.0582,0,0,0.1,0,0,0.1
120.8,12.0632,0,0,0.1,0,0,0.1
120.85,12.0682,0,0,0.1,0,0,0.1
120.9,12.0732,0,0,0.1,0,0,0.1
120.95,12.0782,0,0,0.1,0,0,0.1
121,12.0832,0,0,0.1,0,0,0.1
121.05,12.0882,0,0,0.1,0,0,0.1
121.1,12.0932,0,0,0.1,0,0,0.1
121.15,12.0982,0,0,0.1,0,0,0.1
121.2,12.1032,0,0,0.1,0,0,0.1
121.25,12.1082,0,0,0.1,0,0,0.1
121.3,12.1132,0,0,0.1,0,0,0.1
121.35,12.1182,0,0,0.1,0,0,0.1
121.4,12.1232,0,0,0.1,0,0,0.1
121.45,12.1282,0,0,0.1,0,0,0.1
121.5,12.1332,0,0,0.1,0,0,0.1
121.55,12.1382,0,0,0.1,0,0,0.1
121.6,12.1432,0,0,0.1,0,0,0.1
121.65,12.1482,0,0,0.1,0,0,0.1
121.7,12.1532,0,0,0.1,0,0,0.1
121.75,12.1582,0,0,0.1,0,0,0.1
121.8,12.1632,0,0,0.1,0,0,0.1
121.85,12.1682,0,0,0.1,0,0,0.1
121.9,12.1732,0,0,0.1,0,0,0.1
121.95,12.1782,0,0,0.1,0,0,0.1
122,12.1832,0,0,0.1,0,0,0.1
122.05,12.1882,0,0,0.1,0,0,0.1
122.1,12.1932,0,0,0.1,0,0,0.1
122.15,12.1982,0,0,0.1,0,0,0.1
122.2,12.2032,0,0,0.1,0,0,0.1
122.25,12.2082,0,0,0.1,0,0,0.1
122.3,12.2132,0,0,0.1,0,0,0.1
122.35,12.2182,0,0,0.1,0,0,0.1
122.4,12.2232,0,0,0.1,0,0,0.1
122.45,12.2282,0,0,0.1,0,0,0.1
122.5,12.2332,0,0,0.1,0,0,0.1
122.55,12.2382,0,0,0.1,0,0,0.1
122.6,12.2432,0,0,0.1,0,0,0.1
122.65,12.2482,0,0,0.1,0,0,0.1
122.7,12.2532,0,0,0.1,0,0,0.1
122.75,12.2582,0,0,0.1,0,0,0.1
122.8,12.2632,0,0,0.1,0,0,0.1
122.85,12.2682,0,0,0.1,0,0,0.1
122.9,12.2732,0,0,0.1,0,0,0.1
122.95,12.2782,0,0,0.1,0,0,0.1
123,12.2832,0,0,0.1,0,0,0.1
123.05,12.2882,0,0,0.1,0,0,0.1
123.1,12.2932,0,0,0.1,0,0,0.1
123.15,12.2982,0,0,0.1,0,0,0.1
123.2,12.3032,0,0,0.1,0,0,0.1
123.25,12.3082,0,0,0.1,0,0,0.1
123.3,12.3132,0,0,0.1,0,0,0.1
123.35,12.3182,0,0,0.1,0,0,0.1
123.4,12.3232,0,0,0.1,0,0,0.1
123.45,12.3282,0,0,0.1,0,0,0.1
123.5,12.3332,0,0,0.1,0,0,0.1
123.55,12.3382,0,0,0.1,0,0,0.1
123.6,12.3432,0,0,0.1,0,0,0.1
123.65,12.3482,0,0,0.1,0,0,0.1
123.7,12.3532,0,0,0.1,0,0,0.1
123.75,12.3582,0,0,0.1,0,0,0.1
123.8,12.3632,0,0,0.1,0,0,0.1
123.85,12.3682,0,0,0.1,0,0,0.1
123.9,12.3732,0,0,0.1,0,0,0.1
123.95,12.3782,0,0,0.1,0,0,0.1
124,12.3832,0,0,0.1,0,0,0.1
124.05,12.3882,0,0,0.1,0,0,0.1
124.1,12.3932,0,0,0.1,0,0,0.1
124.15,12.3982,0,0,0.1,0,0,0.1
124.2,12.4032,0,0,0.1,0,0,0.1
124.25,12.4082,0,0,0.1,0,0,0.1
124.3,12.4132,0,0,0.1,0,0,0.1
124.35,12.4182,0,0,0.1,0,0,0.1
124.4,12.4232,0,0,0.1,0,0,0.1
124.45,12.4282,0,0,0.1,0,0,0.1
124.5,12.4332,0,0,0.1,0,0,0.1
124.55,12.4382,0,0,0.1,0,0,0.1
124.6,12.4432,0,0,0.1,0,0,0.1
124.65,12.4482,0,0,0.1,0,0,0.1
124.7,12.4532,0,0,0.1,0,0,0.1
124.75,12.4582,0,0,0.1,0,0,0.1
124.8,12.4632,0,0,0.1,0,0,0.1
124.85,12.4682,0,0,0.1,0,0,0.1
124.9,12.4732,0,0,0.1,0,0,0.1
124.95,12.4782,0,0,0.1,0,0,0.1
125,12.4832,0,0,0.1,0,0,0.1
125.05,12.4882,0,0,0.1,0,0,0.1
125.1,12.4932,0,0,0.1,0,0,0.1
125.15,12.4982,0,0,0.1,0,0,0.1
125.2,12.5032,0,0,0.1,0,0,0.1
125.25,12.5082,0,0,0.1,0,0,0.1
125.3,12.5132,0,0,0.1,0,0,0.1
125.35,12.5182,0,0,0.1,0,0,0.1
125.4,12.5232,0,0,0.1,0,0,0.1
125.45,12.5282,0,0,0.1,0,0,0.1
125.5,12.5332,0,0,0.1,0,0,0.1
125.55,12.5382,0,0,0.1,0,0,0.1
125.6,12.5432,0,0,0.1,0,0,0.1
125.65,12.5482,0,0,0.1,0,0,0.1
125.7,12.5532,0,0,0.1,0,0,0.1
125.75,12.5582,0,0,0.1,0,0,0.1
125.8,12.5632,0,0,0.1,0,0,0.1
125.85,12.5682,0,0,0.1,0,0,0.1
125.9,12.5732,0,0,0.1,0,0,0.1
125.95,12.5782,0,0,0.1,0,0,0.1
126,12.5832,0,0,0.1,0,0,0.1
126.05,12.5882,0,0,0.1,0,0,0.1
126.1,12.5932,0,0,0.1,0,0,0.1
126.15,12.5982,0,0,0.1,0,0,0.1
126.2,12.6032,0,0,0.1,0,0,0.1
126.25,12.6082,0,0,0.1,0,0,0.1
126.3,12.6132,0,0,0.1,0,0,0.1
126.35,12.6182,0,0,0.1,0,0,0.1
126.4,12.6232,0,0,0.1,0,0,0.1
126.45,12.6282,0,0,0.1,0,0,0.1
126.5,12.6332,0,0,0.1,0,0,0.1
126.55,12.6382,0,0,0.1,0,0,0.1
126.6,12.6432,0,0,0.1,0,0,0.1
126.65,12.6482,0,0,0.1,0,0,0.1
126.7,12.6532,0,0,0.1,0,0,0.1
126.75,12.6582,0,0,0.1,0,0,0.1
126.8,12.6632,0,0,0.1,0,0,0.1
126.85,12.6682,0,0,0.1,0,0,0.1
126.9,12.6732,0,0,0.1,0,0,0.1
126.95,12.6782,0,0,0.1,0,0,0.1
127,12.6832,0,0,0.1,0,0,0.1
127.05,12.6882,0,0,0.1,0,0,0.1
127.1,12.6932,0,0,0.1,0,0,0.1
127.15,12.6982,0,0,0.1,0,0,0.1
127.2,12.7032,0,0,0.1,0,0,0.1
127.25,12.7082,0,0,0.1,0,0,0.1
127.3,12.7132,0,0,0.1,0,0,0.1
127.35,12.7182,0,0,0.1,0,0,0.1
127.4,12.7232,0,0,0.1,0,0,0.1
127.45,12.7282,0,0,0.1,0,0,0.1
127.5,12.7332,0,0,0.1,0,0,0.1
127.55,12.7382,0,0,0.1,0,0,0.1
127.6,12.7432,0,0,0.1,0,0,0.1
127.65,12.7482,0,0,0.1,0,0,0.1
127.7,12.7532,0,0,0.1,0,0,0.1
127.75,12.7582,0,0,0.1,0,0,0.1
127.8,12.7632,0,0,0.1,0,0,0.1
127.85,12.7682,0,0,0.1,0,0,0.1
127.9,12.7732,0,0,0.1,0,0,0.1
127.95,12.7782,0,0,0.1,0,0,0.1
128,12.7832,0,0,0.1,0,0,0.1
128.05,12.7882,0,0,0.1,0,0,0.1
128.1,12.7932,0,0,0.1,0,0,0.1
128.15,12.7982,0,0,0.1,0,0,0.1
128.2,12.8032,0,0,0.1,0,0,0.1
128.25,12.8082,0,0,0.1,0,0,0.1
128.3,12.8132,0,0,0.1,0,0,0.1
128.35,12.8182,0,0,0.1,0,0,0.1
128.4,12.8232,0,0,0.1,0,0,0.1
128.45,12.8282,0,0,0.1,0,0,0.1
128.5,12.8332,0,0,0.1,0,0,0.1
128.55,12.8382,0,0,0.1,0,0,0.1
128.6,12.8432,0,0,0.1,0,0,0.1
128.65,12.8482,0,0,0.1,0,0,0.1
128.7,12.8532,0,0,0.1,0,0,0.1
128.75,12.8582,0,0,0.1,0,0,0.1
128.8,12.8632,0,0,0.1,0,0,0.1
128.85,12.8682,0,0,0.1,0,0,0.1
128.9,12.8732,0,0,0.1,0,0,0.1
128.95,12.8782,0,0,0.1,0,0,0.1
129,12.8832,0,0,0.1,0,0,0.1
129.05,12.8882,0,0,0.1,0,0,0.1
129.1,12.8932,0,0,0.1,0,0,0.1
129.15,12.8982,0,0,0.1,0,0,0.1
129.2,12.9032,0,0,0.1,0,0,0.1
129.25,12.9082,0,0,0.1,0,0,0.1
129.3,12.9132,0,0,0.1,0,0,0.1
129.35,12.9182,0,0,0.1,0,0,0.1
129.4,12.9232,0,0,0.1,0,0,0.1
129.45,12.9282,0,0,0.1,0,0,0.1
129.5,12.9332,0,0,0.1,0,0,0.1
129.55,12.9382,0,0,0.1,0,0,0.1
129.6,12.9432,0,0,0.1,0,0,0.1
129.65,12.9482,0,0,0.1,0,0,0.1
129.7,12.9532,0,0,0.1,0,0,0.1
129.75,12.9582,0,0,0.1,0,0,0.1
129.8,12.9632,0,0,0.1,0,0,0.1
129.85,12.9682,0,0,0.1,0,0,0.1
129.9,12.9732,0,0,0.1,0,0,0.1
129.95,12.9782,0,0,0.1,0,0,0.1
130,12.9832,0,0,0.1,0,0,0.1
130.05,12.9882,0,0,0.1,0,0,0.1
130.1,12.9932,0,0,0.1,0,0,0.1
130.15,12.9982,0,0,0.1,0,0,0.1
130.2,13.0032,0,0,0.1,0,0,0.1
130.25,13.0082,0,0,0.1,0,0,0.1
130.3,13.0132,0,0,0.1,0,0,0.1
130.35,13.0182,0,0,0.1,0,0,0.1
130.4,13.0232,0,0,0.1,0,0,0.1
130.45,13.0282,0,0,0.1,0,0,0.1
130.5,13.0332,0,0,0.1,0,0,0.1
130.55,13.0382,0,0,0.1,0,0,0.1
130.6,13.0432,0,0,0.1,0,0,0.1
130.65,13.0482,0,0,0.1,0,0,0.1
130.7,13.0532,0,0,0.1,0,0,0.1
130.75,13.0582,0,0,0.1,0,0,0.1
130.8,13.0632,0,0,0.1,0,0,0.1
130.85,13.0682,0,0,0.1,0,0,0.1
130.9,13.0732,0,0,0.1,0,0,0.1
130.95,13.0782,0,0,0.1,0,0,0.1
131,13.0832,0,0,0.1,0,0,0.1
131.05,13.0882,0,0,0.1,0,0,0.1
131.1,13.0932,0,0,0.1,0,0,0.1
131.15,13.0982,0,0,0.1,0,0,0.1
131.2,13.1032,0,0,0.1,0,0,0.1
131.25,13.1082,0,0,0.1,0,0,0.1
131.3,13.1132,0,0,0.1,0,0,0.1
131.35,13.1182,0,0,0.1,0,0,0.1
131.4,13.1232,0,0,0.1,0,0,0.1
131.45,13.1282,0,0,0.1,0,0,0.1
131.5,13.1332,0,0,0.1,0,0,0.1
131.55,13.1382,0,0,0.1,0,0,0.1
131.6,13.1432,0,0,0.1,0,0,0.1
131.65,13.1482,0,0,0.1,0,0,0.1
131.7,13.1532,0,0,0.1,0,0,0.1
131.75,13.1582,0,0,0.1,0,0,0.1
131.8,13.1632,0,0,0.1,0,0,0.1
131.85,13.1682,0,0,0.1,0,0,0.1
131.9,13.1732,0,0,0.1,0,0,0.1
131.95,13.1782,0,0,0.1,0,0,0.1
132,13.1832,0,0,0.1,0,0,0.1
132.05,13.1882,0,0,0.1,0,0,0.1
132.1,13.1932,0,0,0.1,0,0,0.1
132.15,13.1982,0,0,0.1,0,0,0.1
132.2,13.2032,0,0,0.1,0,0,0.1
132.25,13.2082,0,0,0.1,0,0,0.1
132.3,13.2132,0,0,0.1,0,0,0.1
132.35,13.2182,0,0,0.1,0,0,0.1
132.4,13.2232,0,0,0.1,0,0,0.1
132.45,13.2282,0,0,0.1,0,0,0.1
132.5,13.2332,0,0,0.1,0,0,0.1
132.55,13.2382,0,0,0.1,0,0,0.1
132.6,13.2432,0,0,0.1,0,0,0.1
132.65,13.2482,0,0,0.1,0,0,0.1
132.7,13.2532,0,0,0.1,0,0,0.1
132.75,13.2582,0,0,0.1,0,0,0.1
132.8,13.2632,0,0,0.1,0,0,0.1
132.85,13.2682,0,0,0.1,0,0,0.1
132.9,13.2732,0,0,0.1,0,0,0.1
132.95,13.2782,0,0,0.1,0,0,0.1
133,13.2832,0,0,0.1,0,0,0.1
133.05,13.2882,0,0,0.1,0,0,0.1
133.1,13.2932,0,0,0.1,0,0,0.1
133.15,13.2982,0,0,0.1,0,0,0.1
133.2,13.3032,0,0,0.1,0,0,0.1
133.25,13.3082,0,0,0.1,0,0,0.1
133.3,13.3132,0,0,0.1,0,0,0.1
133.35,13.3182,0,0,0.1,0,0,0.1
133.4,13.3232,0,0,0.1,0,0,0.1
